DIV;DATE;HOUR;HOME;AWAY;RH;RA;STATUS;MD;REGNUMBERHOME;REGNUMBERAWAY
13-K;11/03/2017;15:00;MD Halen B;Terk.Alken ;;;;9;01051;07321
13-K;12/03/2017;10:00;Daring Huvo Jeuk B;KWS Alken B;;;;9;06111;03916
13-K;12/03/2017;10:00;Herk Sport ;HIH Hoepertingen R;;;;9;05905;02399
13-K;18/03/2017;13:00;HIH Hoepertingen R;Terk.Alken ;;;;10;02399;07321
13-K;18/03/2017;14:00;VKM St. Truiden C;MD Halen B;;;;10;03879;01051
13-K;19/03/2017;09:15;KWS Alken B;Herk Sport ;;;;10;03916;05905
13-K;19/03/2017;11:45;VKM St. Truiden D;Daring Huvo Jeuk B;;;;10;03879;06111
13-K;25/03/2017;15:00;MD Halen B;HIH Hoepertingen R;;;;11;01051;02399
13-K;26/03/2017;10:00;Herk Sport ;VKM St. Truiden D;;;;11;05905;03879
13-K;26/03/2017;10:00;Terk.Alken ;KWS Alken B;;;;11;07321;03916
13-K;26/03/2017;10:00;Daring Huvo Jeuk B;VKM St. Truiden C;;;;11;06111;03879
13-K;01/04/2017;14:00;VKM St. Truiden C;Herk Sport ;;;;12;03879;05905
13-K;02/04/2017;09:15;KWS Alken B;HIH Hoepertingen R;;;;12;03916;02399
13-K;02/04/2017;10:00;Daring Huvo Jeuk B;MD Halen B;;;;12;06111;01051
13-K;02/04/2017;11:45;VKM St. Truiden D;Terk.Alken ;;;;12;03879;07321
13-K;08/04/2017;13:00;HIH Hoepertingen R;VKM St. Truiden D;;;;13;02399;03879
13-K;09/04/2017;09:15;KWS Alken B;MD Halen B;;;;13;03916;01051
13-K;09/04/2017;10:00;Herk Sport ;Daring Huvo Jeuk B;;;;13;05905;06111
13-K;09/04/2017;10:00;Terk.Alken ;VKM St. Truiden C;;;;13;07321;03879
13-K;22/04/2017;14:00;VKM St. Truiden C;HIH Hoepertingen R;;;;14;03879;02399
13-K;22/04/2017;15:00;MD Halen B;Herk Sport ;;;;14;01051;05905
13-K;23/04/2017;10:00;Daring Huvo Jeuk B;Terk.Alken ;;;;14;06111;07321
13-K;23/04/2017;11:45;VKM St. Truiden D;KWS Alken B;;;;14;03879;03916
U11;23/11/2016;18:30;Stal Sport ;KFC Ham United ;1;2;;1;02489;02408
U11;23/11/2016;18:30;Zutendaal V.V. ;Racing Peer ;2;6;;1;06361;07008
U11;23/11/2016;18:30;Torpedo Hasselt ;Terk.Alken ;5;6;;1;06803;07321
U11;23/11/2016;18:30;VKM St. Truiden ;E.Termien ;7;1;;1;03879;07919
U11;23/11/2016;18:30;Neeroeteren FC ;KVK Beringen ;6;4;;1;02426;00330
U11;23/11/2016;18:30;Kab. Opglabbeek ;RC Hades ;1;7;;1;03178;08721
U11;23/11/2016;18:30;E. Louwel A;SV Herkol ;5;0;;1;06921;08450
U11;24/11/2016;18:30;W.S. Linkhout A;Bokrijk Sp. ;16;0;;1;03531;04529
U11;25/11/2016;18:30;W.S. Linkhout B;Niel K.S.K. ;0;10;;1;03531;06341
U11;30/11/2016;18:30;Zepperen Brustem ;Melo Zonhoven ;4;7;;1;08250;09130
U11;30/11/2016;18:30;Bokrijk Sp. ;W.S. Linkhout A;0;12;;2;04529;03531
U11;30/11/2016;18:30;SV Herkol ;E. Louwel A;0;15;;2;08450;06921
U11;07/12/2016;18:30;E.Termien ;VKM St. Truiden ;1;7;;2;07919;03879
U11;07/12/2016;18:30;Terk.Alken ;Torpedo Hasselt ;7;4;;2;07321;06803
U11;07/12/2016;18:30;Park Houthalen ;SLW Maaseik ;2;10;;2;06962;06888
U11;07/12/2016;18:30;Melo Zonhoven ;Zepperen Brustem ;13;0;;2;09130;08250
U11;07/12/2016;18:30;Racing Peer ;Zutendaal V.V. ;13;4;;2;07008;06361
U11;07/12/2016;18:30;RC Hades ;Kab. Opglabbeek ;6;4;;2;08721;03178
U11;07/12/2016;18:30;KVK Beringen ;Neeroeteren FC ;5;10;;2;00330;02426
U11;07/12/2016;18:30;KFC Ham United ;Stal Sport ;4;1;;2;02408;02489
U11;07/12/2016;18:30;Niel K.S.K. ;W.S. Linkhout B;8;3;;2;06341;03531
U11;14/12/2016;18:30;SLW Maaseik ;Park Houthalen ;13;0;;1;06888;06962
13-L;07/01/2017;09:30;WS Schoonbeek-Beverst ;SK Munsterbilzen ;;;PP;1;02727;05898
13-L;07/01/2017;10:00;Zonhoven VV B;Calcio Genk ;;;PP;1;02780;09581
13-L;07/01/2017;12:15;Zutendaal V.V. ;Bokrijk Sp. ;;;PP;1;06361;04529
13-L;08/01/2017;09:30;Park Houthalen B;Sporting Winterslag ;;;;1;06962;09411
13-L;13/01/2017;18:00;SK Munsterbilzen ;Zutendaal V.V. ;;;;2;05898;06361
13-L;14/01/2017;10:00;Bokrijk Sp. ;Zonhoven VV B;;;;2;04529;02780
13-L;14/01/2017;11:00;Sporting Winterslag ;WS Schoonbeek-Beverst ;;;;2;09411;02727
13-L;14/01/2017;11:50;Calcio Genk ;Park Houthalen B;;;;2;09581;06962
13-L;21/01/2017;09:30;WS Schoonbeek-Beverst ;Calcio Genk ;;;;3;02727;09581
13-L;21/01/2017;09:45;SK Munsterbilzen ;Sporting Winterslag ;;;;3;05898;09411
13-L;21/01/2017;12:15;Zutendaal V.V. ;Zonhoven VV B;;;;3;06361;02780
13-L;22/01/2017;09:30;Park Houthalen B;Bokrijk Sp. ;;;;3;06962;04529
13-L;28/01/2017;10:00;Bokrijk Sp. ;WS Schoonbeek-Beverst ;;;;4;04529;02727
13-L;28/01/2017;10:00;Zonhoven VV B;Park Houthalen B;;;;4;02780;06962
13-L;28/01/2017;11:00;Sporting Winterslag ;Zutendaal V.V. ;;;;4;09411;06361
13-L;28/01/2017;11:50;Calcio Genk ;SK Munsterbilzen ;;;;4;09581;05898
13-L;04/02/2017;09:30;WS Schoonbeek-Beverst ;Zonhoven VV B;;;;5;02727;02780
13-L;04/02/2017;09:45;SK Munsterbilzen ;Bokrijk Sp. ;;;;5;05898;04529
13-L;04/02/2017;11:00;Sporting Winterslag ;Calcio Genk ;;;;5;09411;09581
13-L;04/02/2017;12:15;Zutendaal V.V. ;Park Houthalen B;;;;5;06361;06962
13-L;11/02/2017;10:00;Bokrijk Sp. ;Sporting Winterslag ;;;;6;04529;09411
13-L;11/02/2017;10:00;Zonhoven VV B;SK Munsterbilzen ;;;;6;02780;05898
13-L;11/02/2017;12:15;Zutendaal V.V. ;Calcio Genk ;;;;6;06361;09581
13-L;12/02/2017;09:30;Park Houthalen B;WS Schoonbeek-Beverst ;;;;6;06962;02727
13-L;18/02/2017;09:30;WS Schoonbeek-Beverst ;Zutendaal V.V. ;;;;7;02727;06361
13-L;18/02/2017;09:45;SK Munsterbilzen ;Park Houthalen B;;;;7;05898;06962
13-L;18/02/2017;11:00;Sporting Winterslag ;Zonhoven VV B;;;;7;09411;02780
13-L;18/02/2017;11:50;Calcio Genk ;Bokrijk Sp. ;;;;7;09581;04529
13-L;04/03/2017;09:45;SK Munsterbilzen ;WS Schoonbeek-Beverst ;;;;8;05898;02727
13-L;04/03/2017;10:00;Bokrijk Sp. ;Zutendaal V.V. ;;;;8;04529;06361
13-L;04/03/2017;11:00;Sporting Winterslag ;Park Houthalen B;;;;8;09411;06962
13-L;04/03/2017;11:50;Calcio Genk ;Zonhoven VV B;;;;8;09581;02780
13-L;11/03/2017;09:30;WS Schoonbeek-Beverst ;Sporting Winterslag ;;;;9;02727;09411
13-L;11/03/2017;10:00;Zonhoven VV B;Bokrijk Sp. ;;;;9;02780;04529
13-L;11/03/2017;12:15;Zutendaal V.V. ;SK Munsterbilzen ;;;;9;06361;05898
13-L;12/03/2017;09:30;Park Houthalen B;Calcio Genk ;;;;9;06962;09581
13-L;18/03/2017;10:00;Zonhoven VV B;Zutendaal V.V. ;;;;10;02780;06361
13-L;18/03/2017;10:00;Bokrijk Sp. ;Park Houthalen B;;;;10;04529;06962
13-L;18/03/2017;11:00;Sporting Winterslag ;SK Munsterbilzen ;;;;10;09411;05898
13-L;18/03/2017;11:50;Calcio Genk ;WS Schoonbeek-Beverst ;;;;10;09581;02727
13-L;25/03/2017;09:30;WS Schoonbeek-Beverst ;Bokrijk Sp. ;;;;11;02727;04529
13-L;25/03/2017;09:45;SK Munsterbilzen ;Calcio Genk ;;;;11;05898;09581
13-L;25/03/2017;12:15;Zutendaal V.V. ;Sporting Winterslag ;;;;11;06361;09411
13-L;26/03/2017;09:30;Park Houthalen B;Zonhoven VV B;;;;11;06962;02780
13-L;01/04/2017;10:00;Bokrijk Sp. ;SK Munsterbilzen ;;;;12;04529;05898
13-L;01/04/2017;10:00;Zonhoven VV B;WS Schoonbeek-Beverst ;;;;12;02780;02727
13-L;01/04/2017;11:50;Calcio Genk ;Sporting Winterslag ;;;;12;09581;09411
13-L;02/04/2017;09:30;Park Houthalen B;Zutendaal V.V. ;;;;12;06962;06361
13-L;08/04/2017;09:30;WS Schoonbeek-Beverst ;Park Houthalen B;;;;13;02727;06962
13-L;08/04/2017;09:45;SK Munsterbilzen ;Zonhoven VV B;;;;13;05898;02780
13-L;08/04/2017;11:00;Sporting Winterslag ;Bokrijk Sp. ;;;;13;09411;04529
13-L;08/04/2017;11:50;Calcio Genk ;Zutendaal V.V. ;;;;13;09581;06361
13-L;22/04/2017;10:00;Zonhoven VV B;Sporting Winterslag ;;;;14;02780;09411
13-L;22/04/2017;10:00;Bokrijk Sp. ;Calcio Genk ;;;;14;04529;09581
13-L;22/04/2017;12:15;Zutendaal V.V. ;WS Schoonbeek-Beverst ;;;;14;06361;02727
13-L;23/04/2017;09:30;Park Houthalen B;SK Munsterbilzen ;;;;14;06962;05898
13-M;01/07/2016;00:00;Bilzen-Waltwilder C;FC Veldwezelt ;;;;15;00232;09613
13-M;01/07/2016;00:00;HIH Hoepertingen A;Val.Piringen ;;;;15;02399;07137
13-M;01/07/2016;00:00;S.K. Moelingen ;F.C. Vliermaal R;;;;15;08107;04942
13-M;01/07/2016;00:00;VV Hoeselt ;VKM St. Truiden B;;;;15;01479;03879
13-M;01/07/2016;00:00;V. 's Herenelderen ;FC Herderen-Millen B;;;;15;01669;09494
13-M;02/07/2016;00:00;Val.Piringen ;S.K. Moelingen ;;;;16;07137;08107
13-M;02/07/2016;00:00;VKM St. Truiden B;HIH Hoepertingen A;;;;16;03879;02399
13-M;02/07/2016;00:00;F.C. Vliermaal R;FC Herderen-Millen B;;;;16;04942;09494
13-M;02/07/2016;00:00;FC Veldwezelt ;VV Hoeselt ;;;;16;09613;01479
13-M;02/07/2016;00:00;Bilzen-Waltwilder C;V. 's Herenelderen ;;;;16;00232;01669
13-M;03/07/2016;00:00;F.C. Vliermaal R;V. 's Herenelderen ;;;;17;04942;01669
13-M;03/07/2016;00:00;S.K. Moelingen ;VKM St. Truiden B;;;;17;08107;03879
13-M;03/07/2016;00:00;FC Herderen-Millen B;Val.Piringen ;;;;17;09494;07137
13-M;03/07/2016;00:00;VV Hoeselt ;Bilzen-Waltwilder C;;;;17;01479;00232
13-M;03/07/2016;00:00;HIH Hoepertingen A;FC Veldwezelt ;;;;17;02399;09613
13-M;04/07/2016;00:00;VKM St. Truiden B;FC Herderen-Millen B;;;;18;03879;09494
13-M;04/07/2016;00:00;FC Veldwezelt ;S.K. Moelingen ;;;;18;09613;08107
13-M;04/07/2016;00:00;V. 's Herenelderen ;VV Hoeselt ;;;;18;01669;01479
13-M;04/07/2016;00:00;Bilzen-Waltwilder C;HIH Hoepertingen A;;;;18;00232;02399
13-M;04/07/2016;00:00;Val.Piringen ;F.C. Vliermaal R;;;;18;07137;04942
U10;23/11/2016;18:30;SLW Maaseik ;Neeroeteren FC ;12;0;;1;06888;02426
U10;23/11/2016;18:30;Kab. Opglabbeek ;RC Hades ;2;8;;1;03178;08721
U10;23/11/2016;18:30;W. Koersel ;Bokrijk Sp. ;5;1;;1;02428;04529
U10;23/11/2016;18:30;Zutendaal V.V. ;WS Schoonbeek-Beverst ;1;3;;1;06361;02727
U10;23/11/2016;18:30;W.S. Linkhout B;KVK Beringen ;2;5;;1;03531;00330
U10;23/11/2016;18:30;FC Racing Boxberg ;Park Houthalen ;7;1;;1;09597;06962
U10;23/11/2016;18:30;W.S. Linkhout A;VV Nieuwerkerken ;3;2;;1;03531;06820
U10;30/11/2016;18:00;Bokrijk Sp. ;W. Koersel ;2;6;;2;04529;02428
U10;30/11/2016;18:30;Zepperen Brustem ;KFC Ham United ;5;0;FI;1;08250;02408
U10;07/12/2016;18:30;Terk.Alken ;VKM St. Truiden ;5;6;;2;07321;03879
U10;07/12/2016;18:30;KVK Beringen ;W.S. Linkhout B;6;2;;2;00330;03531
U10;07/12/2016;18:30;VV Nieuwerkerken ;W.S. Linkhout A;5;3;;2;06820;03531
U10;07/12/2016;18:30;KFC Ham United ;Zepperen Brustem ;4;3;;2;02408;08250
U10;07/12/2016;18:30;Neeroeteren FC ;SLW Maaseik ;2;7;;2;02426;06888
U10;07/12/2016;18:30;RC Hades ;Kab. Opglabbeek ;6;3;;2;08721;03178
U10;07/12/2016;18:30;Park Houthalen ;FC Racing Boxberg ;1;9;;2;06962;09597
U10;09/12/2016;19:00;VKM St. Truiden ;Terk.Alken ;4;2;;1;03879;07321
U10;14/12/2016;18:30;WS Schoonbeek-Beverst ;Zutendaal V.V. ;7;1;;2;02727;06361
13-M;07/01/2017;10:00;FC Veldwezelt ;FC Herderen-Millen B;;;PP;1;09613;09494
13-M;07/01/2017;11:00;V. 's Herenelderen ;Val.Piringen ;;;PP;1;01669;07137
13-M;07/01/2017;11:45;VKM St. Truiden B;F.C. Vliermaal R;;;PP;1;03879;04942
13-M;07/01/2017;13:00;VV Hoeselt ;HIH Hoepertingen A;;;;1;01479;02399
13-M;07/01/2017;15:00;Bilzen-Waltwilder C;S.K. Moelingen ;;;;1;00232;08107
U10;11/01/2017;18:30;E.Termien ;Torpedo Hasselt ;;;;3;07919;06803
U10;11/01/2017;18:30;KFC Ham United ;Kab. Opglabbeek ;;;;3;02408;03178
U10;11/01/2017;18:30;Neeroeteren FC ;Zutendaal V.V. ;;;;3;02426;06361
U10;11/01/2017;18:30;W.S. Linkhout A;Park Houthalen ;;;;3;03531;06962
U10;11/01/2017;18:30;SK Tongeren ;Bokrijk Sp. ;;;;3;00054;04529
U10;12/01/2017;18:30;W.S. Linkhout B;Terk.Alken ;;;;3;03531;07321
13-M;14/01/2017;09:15;FC Herderen-Millen B;Bilzen-Waltwilder C;;;;2;09494;00232
13-M;14/01/2017;09:30;S.K. Moelingen ;VV Hoeselt ;;;;2;08107;01479
13-M;14/01/2017;10:30;F.C. Vliermaal R;FC Veldwezelt ;;;;2;04942;09613
13-M;14/01/2017;10:30;Val.Piringen ;VKM St. Truiden B;;;;2;07137;03879
13-M;14/01/2017;14:30;HIH Hoepertingen A;V. 's Herenelderen ;;;;2;02399;01669
13-M;21/01/2017;10:00;FC Veldwezelt ;Val.Piringen ;;;;3;09613;07137
13-M;21/01/2017;11:00;V. 's Herenelderen ;VKM St. Truiden B;;;;3;01669;03879
13-M;21/01/2017;13:00;HIH Hoepertingen A;S.K. Moelingen ;;;;3;02399;08107
13-M;21/01/2017;13:30;VV Hoeselt ;FC Herderen-Millen B;;;;3;01479;09494
13-M;21/01/2017;15:00;Bilzen-Waltwilder C;F.C. Vliermaal R;;;;3;00232;04942
U10;25/01/2017;18:30;Bokrijk Sp. ;SK Tongeren ;;;;4;04529;00054
U10;25/01/2017;18:30;Torpedo Hasselt ;E.Termien ;;;;4;06803;07919
U10;25/01/2017;18:30;Terk.Alken ;W.S. Linkhout B;;;;4;07321;03531
U10;25/01/2017;18:30;Zutendaal V.V. ;Neeroeteren FC ;;;;4;06361;02426
U10;25/01/2017;18:30;Kab. Opglabbeek ;KFC Ham United ;;;;4;03178;02408
U10;25/01/2017;18:30;Park Houthalen ;W.S. Linkhout A;;;;4;06962;03531
13-M;28/01/2017;09:15;FC Herderen-Millen B;HIH Hoepertingen A;;;;4;09494;02399
13-M;28/01/2017;09:30;S.K. Moelingen ;V. 's Herenelderen ;;;;4;08107;01669
13-M;28/01/2017;10:30;Val.Piringen ;Bilzen-Waltwilder C;;;;4;07137;00232
13-M;28/01/2017;10:30;F.C. Vliermaal R;VV Hoeselt ;;;;4;04942;01479
13-M;28/01/2017;11:45;VKM St. Truiden B;FC Veldwezelt ;;;;4;03879;09613
13-M;04/02/2017;09:30;S.K. Moelingen ;FC Herderen-Millen B;;;;5;08107;09494
13-M;04/02/2017;11:00;V. 's Herenelderen ;FC Veldwezelt ;;;;5;01669;09613
13-M;04/02/2017;13:00;HIH Hoepertingen A;F.C. Vliermaal R;;;;5;02399;04942
13-M;04/02/2017;13:30;VV Hoeselt ;Val.Piringen ;;;;5;01479;07137
13-M;04/02/2017;15:00;Bilzen-Waltwilder C;VKM St. Truiden B;;;;5;00232;03879
13-M;11/02/2017;09:15;FC Herderen-Millen B;V. 's Herenelderen ;;;;6;09494;01669
13-M;11/02/2017;10:00;FC Veldwezelt ;Bilzen-Waltwilder C;;;;6;09613;00232
13-M;11/02/2017;10:30;F.C. Vliermaal R;S.K. Moelingen ;;;;6;04942;08107
13-M;11/02/2017;10:30;Val.Piringen ;HIH Hoepertingen A;;;;6;07137;02399
13-M;11/02/2017;11:45;VKM St. Truiden B;VV Hoeselt ;;;;6;03879;01479
13-M;18/02/2017;09:15;FC Herderen-Millen B;F.C. Vliermaal R;;;;7;09494;04942
13-M;18/02/2017;09:30;S.K. Moelingen ;Val.Piringen ;;;;7;08107;07137
13-M;18/02/2017;11:00;V. 's Herenelderen ;Bilzen-Waltwilder C;;;;7;01669;00232
13-M;18/02/2017;11:30;HIH Hoepertingen A;VKM St. Truiden B;;;;7;02399;03879
13-M;18/02/2017;13:30;VV Hoeselt ;FC Veldwezelt ;;;;7;01479;09613
13-M;04/03/2017;10:00;FC Veldwezelt ;HIH Hoepertingen A;;;;8;09613;02399
13-M;04/03/2017;10:30;Val.Piringen ;FC Herderen-Millen B;;;;8;07137;09494
13-M;04/03/2017;11:00;V. 's Herenelderen ;F.C. Vliermaal R;;;;8;01669;04942
13-M;04/03/2017;11:45;VKM St. Truiden B;S.K. Moelingen ;;;;8;03879;08107
13-M;04/03/2017;15:00;Bilzen-Waltwilder C;VV Hoeselt ;;;;8;00232;01479
13-M;11/03/2017;09:15;FC Herderen-Millen B;VKM St. Truiden B;;;;9;09494;03879
13-M;11/03/2017;09:30;S.K. Moelingen ;FC Veldwezelt ;;;;9;08107;09613
13-M;11/03/2017;10:30;F.C. Vliermaal R;Val.Piringen ;;;;9;04942;07137
13-M;11/03/2017;13:00;HIH Hoepertingen A;Bilzen-Waltwilder C;;;;9;02399;00232
13-M;11/03/2017;13:30;VV Hoeselt ;V. 's Herenelderen ;;;;9;01479;01669
13-M;18/03/2017;09:15;FC Herderen-Millen B;FC Veldwezelt ;;;;10;09494;09613
13-M;18/03/2017;09:30;S.K. Moelingen ;Bilzen-Waltwilder C;;;;10;08107;00232
13-M;18/03/2017;10:30;Val.Piringen ;V. 's Herenelderen ;;;;10;07137;01669
13-M;18/03/2017;10:30;F.C. Vliermaal R;VKM St. Truiden B;;;;10;04942;03879
13-M;18/03/2017;13:00;HIH Hoepertingen A;VV Hoeselt ;;;;10;02399;01479
13-M;25/03/2017;10:00;FC Veldwezelt ;F.C. Vliermaal R;;;;11;09613;04942
13-M;25/03/2017;11:00;V. 's Herenelderen ;HIH Hoepertingen A;;;;11;01669;02399
13-M;25/03/2017;11:45;VKM St. Truiden B;Val.Piringen ;;;;11;03879;07137
13-M;25/03/2017;13:30;VV Hoeselt ;S.K. Moelingen ;;;;11;01479;08107
13-M;25/03/2017;15:00;Bilzen-Waltwilder C;FC Herderen-Millen B;;;;11;00232;09494
13-M;01/04/2017;09:15;FC Herderen-Millen B;VV Hoeselt ;;;;12;09494;01479
13-M;01/04/2017;09:30;S.K. Moelingen ;HIH Hoepertingen A;;;;12;08107;02399
13-M;01/04/2017;10:30;F.C. Vliermaal R;Bilzen-Waltwilder C;;;;12;04942;00232
13-M;01/04/2017;10:30;Val.Piringen ;FC Veldwezelt ;;;;12;07137;09613
13-M;01/04/2017;11:45;VKM St. Truiden B;V. 's Herenelderen ;;;;12;03879;01669
13-M;08/04/2017;10:00;FC Veldwezelt ;VKM St. Truiden B;;;;13;09613;03879
13-M;08/04/2017;11:00;V. 's Herenelderen ;S.K. Moelingen ;;;;13;01669;08107
13-M;08/04/2017;13:00;HIH Hoepertingen A;FC Herderen-Millen B;;;;13;02399;09494
13-M;08/04/2017;13:30;VV Hoeselt ;F.C. Vliermaal R;;;;13;01479;04942
13-M;08/04/2017;15:00;Bilzen-Waltwilder C;Val.Piringen ;;;;13;00232;07137
13-M;22/04/2017;09:15;FC Herderen-Millen B;S.K. Moelingen ;;;;14;09494;08107
13-M;22/04/2017;10:00;FC Veldwezelt ;V. 's Herenelderen ;;;;14;09613;01669
13-M;22/04/2017;10:30;Val.Piringen ;VV Hoeselt ;;;;14;07137;01479
13-M;22/04/2017;10:30;F.C. Vliermaal R;HIH Hoepertingen A;;;;14;04942;02399
13-M;22/04/2017;11:45;VKM St. Truiden B;Bilzen-Waltwilder C;;;;14;03879;00232
U9;16/11/2016;18:30;Torpedo Hasselt ;FC Racing Boxberg ;5;15;;1;06803;09597
U9;16/11/2016;18:30;Park Houthalen ;W.S. Linkhout B;7;1;;1;06962;03531
U9;16/11/2016;18:30;Zwartberg FC ;Terk.Alken ;23;8;;1;00658;07321
U9;16/11/2016;18:30;Bokrijk Sp. ;VKM St. Truiden ;4;24;;1;04529;03879
U9;16/11/2016;18:30;VV Nieuwerkerken ;Zepperen Brustem ;19;5;;2;06820;08250
U9;16/11/2016;18:30;KVK Beringen ;SV Herkol ;13;11;;1;00330;08450
U9;16/11/2016;18:30;Racing Peer ;Fl. Paal ;8;14;;1;07008;01913
U9;17/11/2016;18:30;Niel K.S.K. B;Neeroeteren FC ;11;3;;1;06341;02426
U9;17/11/2016;18:30;Niel K.S.K. A;E. Louwel B;6;22;;1;06341;06921
U9;18/11/2016;18:30;E.Termien ;E. Louwel A;3;35;;1;07919;06921
U9;24/11/2016;18:30;KFC Ham United ;W.S. Linkhout A;11;4;;1;02408;03531
U9;30/11/2016;18:30;Fl. Paal ;Racing Peer ;14;3;;2;01913;07008
U9;30/11/2016;18:30;W.S. Linkhout A;KFC Ham United ;6;12;;2;03531;02408
U9;30/11/2016;18:30;Neeroeteren FC ;Niel K.S.K. B;10;6;;2;02426;06341
U9;30/11/2016;18:30;Terk.Alken ;Zwartberg FC ;5;0;F1;2;07321;00658
U9;30/11/2016;18:30;Zepperen Brustem ;VV Nieuwerkerken ;6;15;;1;08250;06820
U9;30/11/2016;18:30;VKM St. Truiden ;Bokrijk Sp. ;16;1;;2;03879;04529
U9;30/11/2016;18:30;SV Herkol ;KVK Beringen ;9;10;;2;08450;00330
U9;30/11/2016;18:30;W.S. Linkhout B;Park Houthalen ;12;1;;2;03531;06962
U9;01/12/2016;18:30;FC Racing Boxberg ;Torpedo Hasselt ;24;5;;2;09597;06803
U9;07/12/2016;18:30;E. Louwel B;Niel K.S.K. A;10;3;;2;06921;06341
U9;07/12/2016;18:30;E. Louwel A;E.Termien ;3;12;;2;06921;07919
U9;14/12/2016;18:30;Sp. Kolmont ;Heers VV ;16;7;;1;05120;03110
U9;17/12/2016;14:00;Heers VV ;Sp. Kolmont ;1;8;;2;03110;05120
13-N;07/01/2017;09:30;SK Herkenrode ;E. Houthalen ;;;PP;1;03244;09085
13-N;07/01/2017;11:30;HO Heide Hasselt B;Fl. Paal C;;;PP;1;05725;01913
13-N;08/01/2017;09:30;FC Anadol ;Houthalen VV ;;;;1;08026;02402
13-N;08/01/2017;10:00;Stal Sport B;Bolderberg FC B;;;;1;02489;02604
U9;11/01/2017;18:30;Fl. Paal ;VV Nieuwerkerken ;;;;3;01913;06820
U9;11/01/2017;18:30;W.S. Linkhout B;VKM St. Truiden ;;;;3;03531;03879
U9;11/01/2017;18:30;Terk.Alken ;Niel K.S.K. B;;;;3;07321;06341
U9;11/01/2017;18:30;KVK Beringen ;Sp. Kolmont ;;;;3;00330;05120
U9;11/01/2017;18:30;E. Louwel A;FC Racing Boxberg ;;;;3;06921;09597
U9;11/01/2017;18:30;E. Louwel B;Zutendaal V.V. ;;;;4;06921;06361
13-N;14/01/2017;09:30;Fl. Paal C;SK Herkenrode ;;;;2;01913;03244
13-N;15/01/2017;09:15;Houthalen VV ;Stal Sport B;;;;2;02402;02489
13-N;15/01/2017;09:30;Bolderberg FC B;HO Heide Hasselt B;;;;2;02604;05725
13-N;15/01/2017;13:00;E. Houthalen ;FC Anadol ;;;;2;09085;08026
13-N;21/01/2017;11:30;HO Heide Hasselt B;SK Herkenrode ;;;;3;05725;03244
13-N;22/01/2017;09:30;FC Anadol ;Fl. Paal C;;;;3;08026;01913
13-N;22/01/2017;09:30;Bolderberg FC B;Houthalen VV ;;;;3;02604;02402
13-N;22/01/2017;10:00;Stal Sport B;E. Houthalen ;;;;3;02489;09085
U9;25/01/2017;18:30;FC Racing Boxberg ;E. Louwel A;;;;4;09597;06921
U9;25/01/2017;18:30;Sp. Kolmont ;KVK Beringen ;;;;4;05120;00330
U9;25/01/2017;18:30;Zutendaal V.V. ;E. Louwel B;;;;3;06361;06921
U9;25/01/2017;18:30;VV Nieuwerkerken ;Fl. Paal ;;;;4;06820;01913
U9;27/01/2017;18:30;Niel K.S.K. B;Terk.Alken ;;;;4;06341;07321
U9;27/01/2017;18:30;VKM St. Truiden ;W.S. Linkhout B;;;;4;03879;03531
13-N;28/01/2017;09:30;Fl. Paal C;Stal Sport B;;;;4;01913;02489
13-N;28/01/2017;09:30;SK Herkenrode ;FC Anadol ;;;;4;03244;08026
13-N;29/01/2017;09:15;Houthalen VV ;HO Heide Hasselt B;;;;4;02402;05725
13-N;29/01/2017;13:00;E. Houthalen ;Bolderberg FC B;;;;4;09085;02604
13-N;04/02/2017;11:30;HO Heide Hasselt B;FC Anadol ;;;;5;05725;08026
13-N;05/02/2017;09:15;Houthalen VV ;E. Houthalen ;;;;5;02402;09085
13-N;05/02/2017;09:30;Bolderberg FC B;Fl. Paal C;;;;5;02604;01913
13-N;05/02/2017;10:00;Stal Sport B;SK Herkenrode ;;;;5;02489;03244
13-N;11/02/2017;09:30;SK Herkenrode ;Bolderberg FC B;;;;6;03244;02604
13-N;11/02/2017;09:30;Fl. Paal C;Houthalen VV ;;;;6;01913;02402
13-N;11/02/2017;11:30;HO Heide Hasselt B;E. Houthalen ;;;;6;05725;09085
13-N;12/02/2017;09:30;FC Anadol ;Stal Sport B;;;;6;08026;02489
13-N;18/02/2017;09:46;Stal Sport B;HO Heide Hasselt B;;;;7;02489;05725
13-N;19/02/2017;09:15;Houthalen VV ;SK Herkenrode ;;;;7;02402;03244
13-N;19/02/2017;09:30;Bolderberg FC B;FC Anadol ;;;;7;02604;08026
13-N;19/02/2017;13:00;E. Houthalen ;Fl. Paal C;;;;7;09085;01913
13-N;04/03/2017;09:30;Fl. Paal C;HO Heide Hasselt B;;;;8;01913;05725
13-N;05/03/2017;09:15;Houthalen VV ;FC Anadol ;;;;8;02402;08026
13-N;05/03/2017;09:30;Bolderberg FC B;Stal Sport B;;;;8;02604;02489
13-N;05/03/2017;13:00;E. Houthalen ;SK Herkenrode ;;;;8;09085;03244
13-N;11/03/2017;09:30;SK Herkenrode ;Fl. Paal C;;;;9;03244;01913
13-N;11/03/2017;11:30;HO Heide Hasselt B;Bolderberg FC B;;;;9;05725;02604
13-N;12/03/2017;09:30;FC Anadol ;E. Houthalen ;;;;9;08026;09085
13-N;12/03/2017;10:00;Stal Sport B;Houthalen VV ;;;;9;02489;02402
